,year,SimMod2.6_co2,SimMod2.6_t,SimMod2.6_f,SimMod4.5_co2,SimMod4.5_t,SimMod4.5_f,SimMod6.0_co2,SimMod6.0_t,SimMod6.0_f,SimMod8.5_co2,SimMod8.5_t,SimMod8.5_f
139,1904,5.0363161541000006,-0.4547014029651808,-0.835587340873861,5.0363161541000006,-0.4547014029651808,-0.835587340873861,5.0363161541000006,-0.4547014029651808,-0.835587340873861,5.0363161541000006,-0.4547014029651808,-0.835587340873861
140,1905,5.258431783999999,-0.4527238140586279,-0.8326166652493868,5.258431783999999,-0.4527238140586279,-0.8326166652493868,5.258431783999999,-0.4527238140586279,-0.8326166652493868,5.258431783999999,-0.4527238140586279,-0.8326166652493868
141,1906,5.5179691561,-0.4511509721391887,-0.8314597040629561,5.5179691561,-0.4511509721391887,-0.8314597040629561,5.5179691561,-0.4511509721391887,-0.8314597040629561,5.5179691561,-0.4511509721391887,-0.8314597040629561
142,1907,5.8270892190999986,-0.4495721606587535,-0.8298788211760886,5.8270892190999986,-0.4495721606587535,-0.8298788211760886,5.8270892190999986,-0.4495721606587535,-0.8298788211760886,5.8270892190999986,-0.4495721606587535,-0.8298788211760886
143,1908,5.7303848659000005,-0.4462029717107624,-0.8203801190606986,5.7303848659000005,-0.4462029717107624,-0.8203801190606986,5.7303848659000005,-0.4462029717107624,-0.8203801190606986,5.7303848659000005,-0.4462029717107624,-0.8203801190606986
144,1909,5.8807274802,-0.44191603202813445,-0.8086323582596348,5.8807274802,-0.44191603202813445,-0.8086323582596348,5.8807274802,-0.44191603202813445,-0.8086323582596348,5.8807274802,-0.44191603202813445,-0.8086323582596348
145,1910,6.022402765599999,-0.43848846668150054,-0.8023483693883788,6.022402765599999,-0.43848846668150054,-0.8023483693883788,6.022402765599999,-0.43848846668150054,-0.8023483693883788,6.022402765599999,-0.43848846668150054,-0.8023483693883788
146,1911,5.926661126799999,-0.4341280362371348,-0.7920755791912869,5.926661126799999,-0.4341280362371348,-0.7920755791912869,5.926661126799999,-0.4341280362371348,-0.7920755791912869,5.926661126799999,-0.4341280362371348,-0.7920755791912869
147,1912,5.970533738099999,-0.42872421765390745,-0.7783498923883398,5.970533738099999,-0.42872421765390745,-0.7783498923883398,5.970533738099999,-0.42872421765390745,-0.7783498923883398,5.970533738099999,-0.42872421765390745,-0.7783498923883398
148,1913,6.1141457192,-0.4236696488825085,-0.7677612155871744,6.1141457192,-0.4236696488825085,-0.7677612155871744,6.1141457192,-0.4236696488825085,-0.7677612155871744,6.1141457192,-0.4236696488825085,-0.7677612155871744
